epoch,loss,regression_loss,sparsity_input,sparsity_model,sparsity_unary,sparsity_binary,accuracy
65,0.8552296757698059,0.2681778371334076,0.7347236275672913,0.9731738567352295,0.153944730758667,0.0481877364218235,0.8776999711990356
66,0.892946183681488,0.2790730893611908,0.7328937649726868,0.972968578338623,0.15442432463169098,0.03837958723306656,0.8778833150863647
67,0.8528454899787903,0.26894494891166687,0.7348248958587646,0.9731873273849487,0.18128880858421326,0.04115144908428192,0.878333330154419
68,0.8471856117248535,0.26850396394729614,0.7362939715385437,0.9732122421264648,0.20309054851531982,0.038592807948589325,0.8780333399772644
69,0.9124829769134521,0.2859902083873749,0.738125205039978,0.9737634062767029,0.15746265649795532,0.04285721853375435,0.8750333189964294
70,0.8526686429977417,0.26667651534080505,0.7381600737571716,0.9739450812339783,0.15261214971542358,0.04029858112335205,0.8789499998092651
71,0.9030733704566956,0.2829728126525879,0.7414214015007019,0.9741912484169006,0.15330521762371063,0.043710093945264816,0.8755166530609131
72,0.8568582534790039,0.2681402564048767,0.7399027347564697,0.9745062589645386,0.15277206897735596,0.042430780827999115,0.8784833550453186
73,0.8526688814163208,0.26686516404151917,0.7391636371612549,0.9744569659233093,0.15261214971542358,0.04264400154352188,0.878166675567627
74,0.9115553498268127,0.28493770956993103,0.7428131699562073,0.9748296141624451,0.15250557661056519,0.03795315697789192,0.8763333559036255
75,0.8520089387893677,0.26644718647003174,0.7418417930603027,0.9747802019119263,0.15410462021827698,0.03859281539916992,0.8791499733924866
76,0.8522927165031433,0.2665010094642639,0.7415944337844849,0.9746378064155579,0.1537315398454666,0.03773992508649826,0.8779000043869019
77,0.8975997567176819,0.28179991245269775,0.7422457933425903,0.9749236702919006,0.15362483263015747,0.0513860285282135,0.8757500052452087
78,0.8511257171630859,0.26597175002098083,0.7426157593727112,0.9748371839523315,0.15245221555233002,0.03731348738074303,0.8792166709899902
79,0.9078087210655212,0.2839081883430481,0.7438768148422241,0.9747269153594971,0.15319857001304626,0.038379594683647156,0.8753833174705505
80,0.85405033826828,0.266977995634079,0.7429441213607788,0.9748274683952332,0.1526121348142624,0.037100277841091156,0.878516674041748
81,0.8634282946586609,0.27036580443382263,0.7435573935508728,0.974867045879364,0.15415792167186737,0.041364673525094986,0.8776500225067139
82,0.9017354846000671,0.28185728192329407,0.7444913387298584,0.97489994764328,0.1536247879266739,0.036034174263477325,0.8751999735832214
83,0.8602352738380432,0.269167959690094,0.7439226508140564,0.9749402403831482,0.15362490713596344,0.03859280049800873,0.8774999976158142
84,0.9077340364456177,0.2845398783683777,0.7442720532417297,0.9750555157661438,0.15207917988300323,0.045629072934389114,0.8751833438873291
85,0.8599646687507629,0.2690923511981964,0.7427594661712646,0.9750556945800781,0.15266554057598114,0.04029858112335205,0.8767833113670349
86,0.853029191493988,0.26670899987220764,0.7433144450187683,0.9748144149780273,0.15170606970787048,0.03795315697789192,0.8774499893188477
87,0.9121971726417542,0.2854834496974945,0.7455543279647827,0.9749607443809509,0.15255892276763916,0.03987213596701622,0.8756833076477051
88,0.8524112105369568,0.26721808314323425,0.7440376281738281,0.97481369972229,0.15383806824684143,0.043283652514219284,0.8775500059127808
89,0.866184651851654,0.27133283019065857,0.7456061840057373,0.9748039841651917,0.15277206897735596,0.04328366741538048,0.8771499991416931
90,0.9067889451980591,0.28364694118499756,0.7457649111747742,0.9750033020973206,0.15197251737117767,0.039445698261260986,0.8760333061218262
91,0.8628149032592773,0.2703186273574829,0.7458264231681824,0.975030243396759,0.15501077473163605,0.03923247009515762,0.8775666952133179
92,0.8501567244529724,0.26636070013046265,0.744418740272522,0.9750570058822632,0.1537313163280487,0.04349688068032265,0.8783000111579895
93,0.899726152420044,0.28145578503608704,0.7459297776222229,0.9751607179641724,0.15367822349071503,0.038379594683647156,0.8759166598320007
94,7.828981876373291,2.5905091762542725,0.759212076663971,0.9755799770355225,0.1517592817544937,0.09189759939908981,0.8551499843597412
95,1.2117847204208374,0.4048793911933899,0.7996898293495178,0.9774842858314514,0.1536780595779419,0.24477410316467285,0.7793333530426025
96,0.9099681377410889,0.3031670153141022,0.7671615481376648,0.9774025082588196,0.15319843590259552,0.23624537885189056,0.8539333343505859
97,1.2467221021652222,0.42353692650794983,0.7683799266815186,0.9775227308273315,0.15367799997329712,0.23432639241218567,0.8568000197410583
98,4.351305961608887,1.4481099843978882,0.7739806771278381,0.978296160697937,0.154264435172081,0.23368670046329498,0.855650007724762
99,1.0860371589660645,0.36303094029426575,0.7901255488395691,0.9789167642593384,0.15143954753875732,0.24605342745780945,0.8082166910171509
100,0.9190255403518677,0.30644482374191284,0.7767502665519714,0.9789716601371765,0.15314513444900513,0.2373114377260208,0.8618666529655457
101,0.8769864439964294,0.2910449206829071,0.7765482664108276,0.9792119264602661,0.1533583253622055,0.2236654907464981,0.8663833141326904
102,0.9279265403747559,0.2948291599750519,0.7774319648742676,0.9792225360870361,0.15479740500450134,0.08528778702020645,0.8674666881561279
103,0.9021362662315369,0.2823483645915985,0.7802611589431763,0.9788638949394226,0.15213243663311005,0.03816636651754379,0.8694666624069214
104,0.9464902281761169,0.29616212844848633,0.7819233536720276,0.9790155291557312,0.1525588184595108,0.03603416308760643,0.8668333292007446
105,1.268168568611145,0.3984236419200897,0.7909656763076782,0.9797137379646301,0.15271888673305511,0.03816637024283409,0.8520500063896179
106,0.9676942229270935,0.3033667206764221,0.7901694774627686,0.9797540903091431,0.15266543626785278,0.04136468097567558,0.8622999787330627
107,0.9231006503105164,0.28894761204719543,0.7897372841835022,0.9799197316169739,0.1516527384519577,0.03816637396812439,0.8649166822433472
108,0.9530739784240723,0.29929864406585693,0.7904039025306702,0.9798581600189209,0.15191930532455444,0.04179111495614052,0.8643500208854675
109,0.9798266887664795,0.30727618932724,0.7905679941177368,0.9796101450920105,0.15250557661056519,0.04072502255439758,0.8621666431427002
110,0.9192543029785156,0.28816747665405273,0.7914578318595886,0.9798446297645569,0.15570342540740967,0.03880603238940239,0.8650833368301392
111,0.9165024161338806,0.2871202528476715,0.7916864156723022,0.9797741770744324,0.15298527479171753,0.03944568708539009,0.8648166656494141
112,1.3099416494369507,0.41044148802757263,0.7947770357131958,0.9802868962287903,0.15154622495174408,0.03987213224172592,0.8510833382606506
113,0.9327080249786377,0.29218941926956177,0.7930499315261841,0.980332612991333,0.15410451591014862,0.03688704967498779,0.8634333610534668
114,0.9808626174926758,0.30747413635253906,0.7956693768501282,0.9802618026733398,0.15266557037830353,0.04029857739806175,0.8617833256721497
115,0.9247781038284302,0.289732426404953,0.7956579923629761,0.9805225729942322,0.15271885693073273,0.03816636651754379,0.864799976348877
116,0.9200021028518677,0.28822749853134155,0.7966252565383911,0.9804351925849915,0.1526121348142624,0.039019253104925156,0.8642333149909973
117,0.9469727277755737,0.2971302270889282,0.7966897487640381,0.9802903532981873,0.1513863056898117,0.039445698261260986,0.8625500202178955
118,0.9549394845962524,0.29903870820999146,0.796684205532074,0.9802212715148926,0.15175944566726685,0.03859281167387962,0.8619333505630493
119,0.9234786629676819,0.2892770767211914,0.7966662049293518,0.9801952838897705,0.15218570828437805,0.03859281539916992,0.8633999824523926
120,0.9183843731880188,0.28788819909095764,0.7972617745399475,0.9801287055015564,0.15346486866474152,0.039658911526203156,0.8646000027656555
121,0.9571552872657776,0.29985180497169495,0.7975888252258301,0.9802454710006714,0.15239886939525604,0.03795314580202103,0.8618833422660828
122,0.9182801842689514,0.28787434101104736,0.796879768371582,0.980166494846344,0.15293194353580475,0.04029857739806175,0.8648166656494141
123,0.9677274227142334,0.30411940813064575,0.7980982661247253,0.9803240895271301,0.15229250490665436,0.04072502255439758,0.8607166409492493
124,0.9172942042350769,0.2878792881965637,0.7971116304397583,0.9803074598312378,0.1537315398454666,0.04221755266189575,0.863099992275238
125,0.9614840745925903,0.30123549699783325,0.7976999282836914,0.980441153049469,0.1544777750968933,0.03710027039051056,0.8615166544914246
126,0.9167523384094238,0.28702735900878906,0.7970988154411316,0.9803459644317627,0.15197259187698364,0.03752671182155609,0.8643500208854675
127,0.9564198851585388,0.30016520619392395,0.7982487678527832,0.9803937673568726,0.15357162058353424,0.041364677250385284,0.8611166477203369
128,0.9554504752159119,0.2995672821998596,0.797768771648407,0.9803205132484436,0.1543712019920349,0.03923247382044792,0.8614000082015991
129,0.9235981106758118,0.2894410192966461,0.7975705862045288,0.9804230332374573,0.15218572318553925,0.039445698261260986,0.8643500208854675
130,0.9577947854995728,0.3009985685348511,0.7970374822616577,0.9803698062896729,0.1541578471660614,0.03880602866411209,0.8629166483879089
131,0.9278529286384583,0.29098081588745117,0.7972325086593628,0.9803324937820435,0.15266554057598114,0.04093823954463005,0.8631666898727417
132,0.9186678528785706,0.28786349296569824,0.7974687218666077,0.9804297685623169,0.15373162925243378,0.03795314580202103,0.8637833595275879
133,0.9565445780754089,0.29978618025779724,0.797529399394989,0.9803705811500549,0.15309198200702667,0.038592807948589325,0.8614333271980286
134,0.9173818826675415,0.28780025243759155,0.7967339754104614,0.980333685874939,0.15229234099388123,0.042004335671663284,0.8629999756813049
135,0.9682701230049133,0.3031916320323944,0.798581063747406,0.9804496765136719,0.1514928787946701,0.03646060451865196,0.8611000180244446
136,0.9200158715248108,0.2883741557598114,0.7965990900993347,0.9803635478019714,0.15410469472408295,0.03816636651754379,0.8636833429336548
137,0.9623944163322449,0.3015444278717041,0.7985287308692932,0.9803146123886108,0.15165270864963531,0.03859281167387962,0.8615999817848206
138,0.9190292358398438,0.2882775068283081,0.7972849011421204,0.9804312586784363,0.15357175469398499,0.04072502255439758,0.8642833232879639
139,0.9640234112739563,0.3020068407058716,0.79716956615448,0.9803863167762756,0.15207917988300323,0.03816637396812439,0.8629500269889832
140,0.9211732149124146,0.28886744379997253,0.7974214553833008,0.9803329110145569,0.15287867188453674,0.040938232094049454,0.864133358001709
141,0.953810453414917,0.2989075481891632,0.7980355024337769,0.9803608655929565,0.15229234099388123,0.03923247009515762,0.8614000082015991
142,0.9204387068748474,0.2885298728942871,0.7970218658447266,0.9802650809288025,0.15277200937271118,0.03987213596701622,0.8647000193595886
143,0.9606544971466064,0.30096080899238586,0.7985504865646362,0.9802946448326111,0.1515461802482605,0.03859281167387962,0.8615000247955322
144,0.9189256429672241,0.2878265082836151,0.7971445322036743,0.9803743958473206,0.1523989886045456,0.037313491106033325,0.8640000224113464
145,0.9573178887367249,0.3011311888694763,0.7984591126441956,0.9803168773651123,0.1547442376613617,0.04285722225904465,0.8619833588600159
146,0.9226687550544739,0.28897354006767273,0.7976383566856384,0.9803642630577087,0.15245212614536285,0.03731347993016243,0.8629833459854126
147,0.9630433917045593,0.30175769329071045,0.7978200912475586,0.9803288578987122,0.15218579769134521,0.03880603611469269,0.8602833151817322
148,0.9207203388214111,0.28852659463882446,0.7975481152534485,0.9803703427314758,0.1527187079191208,0.03880603238940239,0.8632333278656006
149,0.9531757831573486,0.2992967367172241,0.7970409393310547,0.9804425835609436,0.15319840610027313,0.038379594683647156,0.8624833226203918
150,0.9228475093841553,0.289081335067749,0.7977151274681091,0.9805225729942322,0.152825266122818,0.037313494831323624,0.8629999756813049
151,0.9559614658355713,0.3000325560569763,0.7979552745819092,0.9803584218025208,0.15213237702846527,0.03816637396812439,0.8622499704360962
152,0.9218979477882385,0.2890867292881012,0.7986639738082886,0.9803669452667236,0.1531984508037567,0.03987213969230652,0.8631666898727417
153,0.9602034091949463,0.30099406838417053,0.7978997230529785,0.9803246259689331,0.15298518538475037,0.039445698261260986,0.8616499900817871
154,0.9224840402603149,0.2895127534866333,0.7971364259719849,0.9806291460990906,0.1530919373035431,0.04221755638718605,0.86326664686203
155,0.9549479484558105,0.2993384003639221,0.7984480261802673,0.9804448485374451,0.15453088283538818,0.038806039839982986,0.8618000149726868
156,0.924895703792572,0.2901937961578369,0.7974790334701538,0.9804550409317017,0.15213242173194885,0.043070435523986816,0.8630833625793457
157,0.9541348814964294,0.29910027980804443,0.7978214621543884,0.9803501963615417,0.15341152250766754,0.03944569453597069,0.8619333505630493
158,0.9217998385429382,0.2890499234199524,0.797383189201355,0.9804040789604187,0.15186594426631927,0.04051179066300392,0.8638499975204468
159,0.9565684795379639,0.29989320039749146,0.798203706741333,0.9804234504699707,0.1518126279115677,0.04029857739806175,0.8624500036239624
160,0.921953022480011,0.28896480798721313,0.797537088394165,0.9804381132125854,0.15335847437381744,0.03859281167387962,0.8630499839782715
161,0.9626131653785706,0.3018813729286194,0.7976729273796082,0.9804714322090149,0.15213240683078766,0.04157789796590805,0.8610000014305115
162,0.9201405048370361,0.28851085901260376,0.7967435717582703,0.9804198741912842,0.1546906679868698,0.039019253104925156,0.863349974155426
163,0.956659197807312,0.30026504397392273,0.7975847125053406,0.9804573655128479,0.15133298933506012,0.03752671182155609,0.8620166778564453
164,0.9219323396682739,0.288747638463974,0.7976107597351074,0.980400025844574,0.152292400598526,0.037313494831323624,0.8631333112716675
165,0.9572063088417053,0.30019137263298035,0.797468364238739,0.9803487062454224,0.1517592966556549,0.04221756011247635,0.8610333204269409
166,0.9192162752151489,0.28797250986099243,0.7972197532653809,0.9804114699363708,0.1534116119146347,0.03752671554684639,0.8638833165168762
167,0.9712105989456177,0.30444273352622986,0.797792375087738,0.9804346561431885,0.15223900973796844,0.03859281167387962,0.8614166378974915
168,0.919276773929596,0.2879953980445862,0.797281801700592,0.9805235862731934,0.1527187079191208,0.037953149527311325,0.864983320236206
169,0.9178662896156311,0.28750768303871155,0.797202467918396,0.980484664440155,0.15218576788902283,0.03795316070318222,0.8633000254631042
170,0.9583193063735962,0.30052682757377625,0.7972644567489624,0.9805057644844055,0.15207915008068085,0.04072502627968788,0.8608333468437195
171,0.953086256980896,0.29925695061683655,0.7974056601524353,0.9804663062095642,0.1554371565580368,0.04307044297456741,0.8611999750137329
172,0.9232776761054993,0.2893086373806,0.7969306707382202,0.9804653525352478,0.15127965807914734,0.03880603611469269,0.8623833060264587
173,0.9614336490631104,0.30127283930778503,0.7984443306922913,0.9804410934448242,0.15303851664066315,0.03773992136120796,0.8614166378974915
174,0.9237096905708313,0.2895352840423584,0.7976552248001099,0.9804626703262329,0.1527189314365387,0.039019256830215454,0.8629666566848755
175,0.9555821418762207,0.2992401421070099,0.7971813678741455,0.9803706407546997,0.15207917988300323,0.03688705340027809,0.8646166920661926
176,0.9286913871765137,0.29083332419395447,0.7991668581962585,0.980674147605896,0.15165279805660248,0.03837959095835686,0.8620666861534119
177,0.9197698831558228,0.2882040739059448,0.7973484396934509,0.9805756211280823,0.152292400598526,0.039445698261260986,0.862933337688446
178,0.9628949165344238,0.30205538868904114,0.7978063821792603,0.9805076718330383,0.1542111337184906,0.039658915251493454,0.8607000112533569
179,0.920943021774292,0.28855615854263306,0.7976635098457336,0.9805705547332764,0.15154622495174408,0.03923247382044792,0.8637499809265137
180,0.9587050676345825,0.3007327616214752,0.7970840930938721,0.9805046319961548,0.1525055170059204,0.04221756011247635,0.8614166378974915
